211106C000800 ,255081
2017160001200 ,143308
2015040003201 ,108574
221014CC03573 ,263957
141316DD00206 ,134457
2015090004301 ,108619
2015090005800 ,108639
2018040009600 ,143424
221017A000200 ,142239
221017A000300 ,142258
211002B007800 ,126518
221009B002400 ,141955
221009B002200 ,141957
1915140001100 ,143130
1915140001800 ,143143
221014CC03520 ,255018
211016A013000 ,139400
211015B006100 ,139096
1914030000400 ,108396
201709B000110 ,143255
211016A010300 ,139365
1914350003100 ,108504
2015090004201 ,108621
2015040000900 ,108540
2015090000800 ,108579
221019D005300 ,142540
2015090005700 ,108640
1915140000700 ,143134
211029D006100 ,140671
211029D006000 ,140672
191405A002200 ,151860
2017140002300 ,143306
221008D000500 ,141829
171233AC06002 ,105014
1914350000400 ,108455
1916160001100 ,151194
2221170001401 ,143582
211015B013300 ,139147
211036C004500 ,141243
2018040010800 ,143435
2017040001000 ,145187
2017040000800 ,145188
211016B006700 ,139469
221014CC03466 ,251683
221014CC03521 ,255019
211036C000116 ,144573
221016A016300 ,142101
1916160003400 ,151255
211003A004100 ,126570
2015040003100 ,108576
211015A011900 ,139011
211016B011800 ,139518
1916320001600 ,143169
221009B002800 ,141953
221014CC03558 ,263942
221014CC03559 ,263943
221014CC03560 ,263944
221014CC03561 ,263945
221014CC03563 ,263947
221014CC03564 ,263948
221014CC03565 ,263949
221014CC03566 ,263950
221014CC03574 ,263958
221014CC03583 ,263967
221014CC03584 ,263968
221009B004700 ,141961
1914350000900 ,108467
2017000003806 ,143237
221017B011600 ,142435
221017B012600 ,142445
1914350001606 ,108484
1916160003700 ,151260
211010A000300 ,126871
2015040003502 ,108569
2015040003501 ,112796
221014CC03530 ,255028
211016B002800 ,139427
211022A000400 ,139769
151316DD00119 ,205231
211026C000100 ,127007
211003A005000 ,126581
211015D002100 ,163530
2018040005000 ,143395
2015090003900 ,108606
2015090004401 ,108617
211002B006800 ,126508
2015090004302 ,112792
151309CA01801 ,122556
221014CC03459 ,251676
221014CC03525 ,255023
221014CC03526 ,255024
221015AA02900 ,115079
221015AA04600 ,115100
151316AA01601 ,127519
141316AC00201 ,134065
151315BA00500 ,122985
151315BA02200 ,123008
221014AB00168 ,205473
221002A000900 ,114345
221002A001800 ,114351
221002BA02800 ,114390
221014BD02601 ,114978
221015AA03800 ,115087
221015AA03600 ,115090
221016C001100 ,115328
221016C005100 ,115351
211002B004100 ,126492
211002B006700 ,126509
211002B008000 ,126516
211002B007500 ,126521
211002B007400 ,126522
211003A004000 ,126571
211003DD01200 ,126696
211003DD03200 ,126786
211003DD03300 ,126787
211003DD02000 ,126793
211003DD04100 ,135927
201025B009700 ,137596
201026AA03000 ,137638
211015A004800 ,138939
211015A005900 ,138948
211015A007800 ,138969
211015A007600 ,138971
211015A010000 ,138987
211015A009600 ,138991
211015A010200 ,139006
211015B005200 ,139084
211015B007000 ,139087
211015B006600 ,139091
211015B006500 ,139092
211015B010300 ,139134
211015B012100 ,139139
211015B012600 ,139154
211015C004400 ,139203
211015C004300 ,139204
211015C013200 ,139270
211016A002800 ,139299
211016A007300 ,139335
211016A007700 ,139351
211016A010600 ,139382
211016B004100 ,139454
211016B005500 ,139460
211016B007900 ,139477
211016B009100 ,139485
211016B011100 ,139505
211022B006100 ,139837
211033B000700 ,140865
211036BA02700 ,141151
211036BA03200 ,141160
211036C000501 ,141210
221003B007700 ,141422
221003C002700 ,141459
221004B002300 ,141550
221004C000115 ,141562
221004C000114 ,141563
221008D003100 ,141851
221009B004400 ,141964
221009C001600 ,141991
221009C000900 ,141995
221009C002500 ,142005
221009C004800 ,142011
221009C004700 ,142012
221009C004100 ,142017
221009C004000 ,142018
221009C005100 ,142028
221009C006800 ,142036
221016A002300 ,142074
221016A010200 ,142091
221016C000200 ,142169
221016C003200 ,142190
221016C004400 ,142200
221016C004100 ,142203
221016C005500 ,142212
221016C004600 ,142218
221016D001600 ,142232
221016D001400 ,142233
221016D002500 ,142245
221016D002200 ,142247
221017A000900 ,142252
221017B001100 ,142329
221017B000800 ,142332
221017B000700 ,142333
221017B000600 ,142334
221017B000300 ,142337
221017B001300 ,142347
221017B002300 ,142357
2210360002523 ,142700
220925C002100 ,144412
171224D000301 ,174793
161227C001601 ,196636
211002B003300 ,126480
221015AB00401 ,115122
221015AC01102 ,115139
221015AC01100 ,115141
221015AC01000 ,115142
1711110001603 ,177005
211015D001200 ,163521
141314C001104 ,263615
221010DC00500 ,114860
151304CA09500 ,122283
151316BA06301 ,190140
1914030000300 ,108397
1914030001600 ,108404
1914250000700 ,108431
1914250000400 ,108434
1914250000901 ,108448
1914350001204 ,108459
1914350001500 ,108471
1914350001901 ,108479
1914350001607 ,108483
1914350001602 ,108488
1914350002600 ,108490
1914350003000 ,108505
1914350002902 ,108507
2015000001300 ,108533
2015040000300 ,108546
2015040001600 ,108553
2015040001200 ,108557
2015040003301 ,108572
2015040003200 ,108575
2015090000400 ,108582
2015090001900 ,108586
2015090001500 ,108590
2015090001300 ,108592
2015090002700 ,108598
2015090002600 ,108599
2015090002500 ,108600
2015090002000 ,108605
2015090003600 ,108609
2015090005000 ,108628
2015090004800 ,108630
2015090006200 ,108635
2015090005400 ,108643
1915140001700 ,143144
1916320000200 ,143161
1916320001500 ,143170
2016000000202 ,143187
2016000001209 ,143196
2016000001202 ,143202
2016000001201 ,143203
2017000000701 ,143222
2017000003805 ,143238
2017000003803 ,143239
201709B000115 ,143250
2017140000700 ,143281
2017140001200 ,143296
2017140002800 ,143302
2017160001500 ,143326
2221170000700 ,143570
2017000003804 ,145181
1915140000401 ,149985
1916160001000 ,151208
1916160002000 ,151218
1916160002700 ,151242
1916160002900 ,151246
1916160003000 ,151248
1916160003100 ,151249
1916160004700 ,151270
2015040003102 ,154721
2016000001211 ,156224
2016000001212 ,157429
2016000001213 ,157430
2016000001214 ,157431
2015090004303 ,160139
2015090004304 ,160142
2016000001215 ,160465
2015040003103 ,168483
1914250000902 ,264699
1914250000903 ,264700
1914250000904 ,264701
1914250000905 ,264702
151223A009600 ,193989
221014DB00804 ,276953
221014DB00806 ,276955
211015C003400 ,139192
211032D000700 ,140793
211016C001900 ,144049
221016D000108 ,160467
221009B003900 ,141967
211032A001100 ,140715
211022C011000 ,139941
211016C004600 ,144065
211032D002900 ,140812
221002A002601 ,168523
221019D002900 ,142524
221005A004100 ,141667
221016B000102 ,262129
221009B001000 ,141947
211029D007500 ,140612
221004C003200 ,141597
221004A011500 ,141618
221009B003100 ,141951
211022C012700 ,113819
211016D004200 ,139575
211022C003700 ,139909
211022D000200 ,139979
211016C001700 ,144031
211016C006100 ,144072
211016C006200 ,144073
211036C004100 ,141247
211036DB00300 ,141270
211036DB00500 ,141288
220925C000400 ,144393
220925C003800 ,144417
220925C003200 ,144422
221004A010800 ,141511
221014BD03000 ,152172
221014BD02900 ,152173
221004C004200 ,141593
221019D000700 ,142506
211015B004000 ,139076
221005A000700 ,141649
211015D003500 ,163666
211015D003600 ,163667
211015D003000 ,163661
211015D003300 ,163664
2017140001600 ,143292
220931BC02002 ,144462
220931BC02001 ,144463
211036BA01200 ,141142
211015B005500 ,139081
221015AA03900 ,115086
2015090000101 ,157160
1914350001300 ,108477
211016A006700 ,139341
221017B000500 ,142335
2015090004900 ,108629
2017140003100 ,143299
151330DD05612 ,279022
211016A005700 ,139332
221014DB00701 ,269417
211032A009400 ,140783
211032A009200 ,140785
211003D008500 ,126773
221019D004700 ,142546
141025A000701 ,135101
161231D000700 ,133549
211003D003600 ,126719
211003A010100 ,126616
211015B010500 ,139132
1914250000500 ,108433
2017040001100 ,145186
2017040000700 ,145189
2017040000500 ,145192
211015A000700 ,138900
221004B000125 ,141521
2015090003100 ,108614
211003DD02400 ,126777
211003DD02500 ,126778
220931BC02600 ,144476
181230BB01600 ,112383
221016A022600 ,142128
1914250000200 ,108436
2015090000700 ,108580
221016D001800 ,115357
211015C010600 ,139251
221019D004900 ,142544
1411130000600 ,124752
1914350001700 ,108482
221004C000123 ,141576
221009B005100 ,141976
220935A002800 ,144505
2011000002601 ,255602
211036BC00201 ,141167
2017140003000 ,143300
2015090003700 ,108608
2015040000800 ,108541
2015040000500 ,108544
2015040000400 ,108545
2015040002400 ,108565
2015040003600 ,108577
211016A006000 ,139329
211016A005900 ,139330
211016A005800 ,139331
221009C001300 ,141993
211036BA01700 ,141158
2017140002100 ,143288
201709C000120 ,143268
221004C000105 ,141569
2015090005300 ,108625
151319AA03402 ,279343
151319AA03420 ,279361
151319AA03430 ,279371
211003D007600 ,126762
221017D001900 ,142481
221003C003800 ,141465
211022D000101 ,167841
211015C012500 ,139256
211022B012100 ,139872
220925C002600 ,144407
181203DC00601 ,119475
151316AD01400 ,123525
211016D003700 ,139579
2017140001400 ,143294
1814070000302 ,198055
221014CC03562 ,263946
221019D001800 ,142515
211024D002800 ,140035
171229DD00904 ,101642
220925C004000 ,144415
221004B003100 ,141547
211015B004800 ,139068
211016A012600 ,139403
221008D002700 ,141855
221016C002600 ,142194
211003A002600 ,126565
211003D018800 ,126858
181324C000900 ,108216
1914350002500 ,108491
1916320000500 ,143159
1916320001000 ,143175
201709C000119 ,143269
201709C000114 ,143274
1916160004600 ,151268
211016C002100 ,144047
221005A006500 ,141674
220925C004400 ,144432
211022B007100 ,139849
2221000000600 ,152312
2017140001700 ,143291
2017140003200 ,143298
221003C002500 ,141441
221003C002300 ,141443
221003C002600 ,141460
221004A008900 ,141504
2017140000300 ,143285
211003C002800 ,126649
211003C006300 ,126676
2017000002101 ,143233
221019D001900 ,142514
1915140001400 ,143147
221004C001300 ,141588
211022B010000 ,139867
221004D000300 ,141609
221011CC00403 ,114887
211036BA01900 ,141156
1914350000600 ,108450
211003D006500 ,126752
221019D005000 ,142543
211016B005100 ,139464
221005A002200 ,141640
1914350001601 ,108469
181210DD05301 ,186061
2015040002300 ,108566
2015040002200 ,108567
221016A016800 ,142118
201012C005000 ,115858
2015040001300 ,108556
2015090003000 ,108615
221014AC00700 ,171659
211003D003100 ,126724
220931BC03100 ,144468
2015040002900 ,108560
2017140000500 ,143283
211036BA00800 ,141145
220925C003700 ,144418
211029D006800 ,140614
1916320000900 ,143176
161219C001500 ,150824
2017140002400 ,143305
2015000001800 ,108529
2015000001801 ,108548
2017140000600 ,143282
211003D005700 ,126739
1914350001304 ,108474
201709C000109 ,143260
141024D007200 ,135106
211002B007000 ,126506
211002B007100 ,126525
211002B005100 ,126504
211022D000600 ,139975
211016A005400 ,139315
1914030001100 ,108389
211015A013500 ,139035
221008D004600 ,141875
1914350001600 ,108470
211029D000900 ,140622
211032A003800 ,140733
211015A007900 ,138968
221016B002800 ,142154
211036BA01500 ,141140
201025B010100 ,137592
151319AA03427 ,279368
221004A008600 ,141505
221017B012100 ,142430
220925C000705 ,117781
220925C005000 ,144426
220925C004700 ,144429
221009C001000 ,141994
221016A008901 ,190165
2018040002100 ,143362
211015B002600 ,139050
2017140002900 ,143301
1916160003500 ,151257
1914350001301 ,108476
211036BA02100 ,141154
201709B000108 ,143257
211015D002800 ,163659
221004C002100 ,141582
2017000003802 ,143240
221014CC03575 ,263959
211024D003600 ,140031
221017A001400 ,142267
2017160000300 ,143315
211029D005000 ,140663
211029D003200 ,140641
211036BA03400 ,141159
2017040001300 ,145184
221017A000400 ,142257
211003DD04500 ,126812
221016A000701 ,252785
221002A002200 ,114346
221004C000116 ,141561
211022A000500 ,139768
211003D002800 ,126707
221014BD01500 ,114970
211036BD02700 ,141204
211003D009800 ,126782
211003D009700 ,126783
211003D009600 ,126784
211016B008900 ,139487
211036C007300 ,141263
221017B013400 ,142457
220925C002400 ,144409
220925C002500 ,144408
211016A007600 ,139352
221004B005300 ,141554
221009C003000 ,142002
211032A002700 ,140723
201709C000112 ,143276
221004A011300 ,141617
2221170001500 ,145199
211016B008100 ,139475
211036BA02300 ,141153
211003D005400 ,126742
221016B004200 ,142165
1916320001400 ,143171
220931BC03000 ,144469
221017B011100 ,142420
221017B015400 ,142477
221017D000700 ,142485
2015090003400 ,108611
221004A005600 ,141485
211036BC02000 ,141174
211022C009600 ,139931
211002B007700 ,126519
1914350001200 ,108463
211003D002600 ,126709
211003D002500 ,126710
220931BC02300 ,144458
221017D000500 ,142486
201709C000104 ,143264
211016A008600 ,139362
1914350000700 ,108449
211036AB00100 ,141098
2015090004700 ,108631
2015040001400 ,108555
211016D004700 ,139591
201026D002300 ,137756
1914350002102 ,108496
211032D002500 ,140816
1916160001200 ,151195
211003A005800 ,126593
181217AA00704 ,180082
181216B001500 ,121004
171228DD04400 ,101057
211002B006900 ,126507
211003DD05400 ,126829
211015A007700 ,138970
211015C005500 ,139212
211016B004800 ,139447
221004C002600 ,141600
221016B002200 ,142155
221016B002100 ,142156
191433D000700 ,108441
2017140002200 ,143307
2221170001800 ,143579
2017040000400 ,145177
2017040000300 ,145178
211036BC02800 ,141169
211036BD01100 ,141182
211022C012400 ,139967
221014AC01102 ,175445
211015D002300 ,163532
211015A006400 ,138963
171227CB03209 ,100209
171227CC04100 ,100293
171228DD04100 ,101041
171228DD04500 ,101056
171233AC03601 ,104979
171233BA05301 ,105105
171234BA00930 ,242831
1513030000602 ,250402
161231D001200 ,133563
161231D001103 ,133564
161231D001104 ,172467
161231D001201 ,172468
161231D001105 ,172473
161231D001203 ,172474
161231D001302 ,172475
161231D001107 ,172477
161231D001106 ,172703
161231D001205 ,172715
221014AB00160 ,205465
221004C006000 ,114659
211002B003700 ,126476
211003A004800 ,126583
211003DD02600 ,126779
211003DD03400 ,126788
141314A000100 ,127981
211015C005900 ,139208
211016A006800 ,139340
221003B007000 ,141426
221003C001900 ,141447
221004B000107 ,141528
221004C000500 ,141574
221004C003600 ,141596
211023A001700 ,126963
201035C000200 ,138042
220904CC00158 ,255776
1914030001500 ,108405
191433D000800 ,108440
1915330000600 ,108528
2015040002700 ,108562
2015090001400 ,108591
2015090001000 ,108595
2015090004402 ,108616
2015090004403 ,108634
2015040003101 ,112795
1915140000500 ,143136
1915140000400 ,143137
2017140000200 ,143286
2221170000500 ,143572
2017040001400 ,145183
1916160000700 ,151205
1916160003600 ,151259
1916160004100 ,151264
1916160004200 ,151265
2015090000501 ,157069
1914350000504 ,158167
211029D002100 ,140631
211016C002000 ,144048
211032D003000 ,140831
221003B004700 ,141418
221004A010300 ,141515
221004C000120 ,141579
211016C002800 ,144040
211015A003800 ,138929
1914250001200 ,108446
1914350001203 ,108460
171331B001000 ,109419
151309AB00612 ,122408
151309DB02500 ,122698
151319DC01500 ,156721
171229CC04501 ,180246
221014CC03578 ,263962
221014CC03579 ,263963
221014CC03580 ,263964
221014CC03581 ,263965
221014CC03582 ,263966
171230DC00237 ,266698
151308DB00175 ,279127
151308DB00180 ,279132
151308DB00187 ,279139
151308DB00189 ,279141
171229AD03401 ,180423
151308AC00306 ,279407
151308AC00307 ,279408
151308AC00308 ,279409
151308AC00311 ,279412
151308AC00312 ,279413
151308AC00317 ,279418
151308AC00318 ,279419
151316DB00099 ,160418
151310CD01000 ,129809
221014AB00174 ,205479
221014AB00175 ,205480
221014AB00176 ,205481
211003DD04900 ,126810
141316CA03800 ,134230
211015B008100 ,139097
211015B009600 ,139121
211016A000300 ,139281
211016A002700 ,139300
211016A006200 ,139327
211016B009200 ,139504
211022B011000 ,139879
221009C005500 ,142025
221009C005400 ,142026
221009C005300 ,142027
221016C004500 ,142199
221017B014500 ,142466
221016A022801 ,164840
141316CA03902 ,172014
171205C000101 ,187607
141236D002000 ,127824
1611230000308 ,266712
151309CA00102 ,129767
1914250000300 ,108435
1914350000901 ,108466
1914350002700 ,108489
1914350002300 ,108493
2015040001000 ,108539
2015040002800 ,108561
2015090001700 ,108588
2015090004200 ,108622
2015090004100 ,108623
2015090004000 ,108624
1915140001300 ,143128
1916160004300 ,151266
2015090004001 ,157331
2015040000301 ,174706
221014DB00705 ,269421
1413280000703 ,128407
1611230000302 ,164000
220925C004600 ,144430
1914350000501 ,108453
211032A009700 ,140782
221002BA01700 ,114381
1916160002200 ,151221
211003DD02200 ,126775
211003A006100 ,126590
211003A006000 ,126591
211003A005900 ,126592
211003DC00900 ,126820
211002B007600 ,126520
211013B001900 ,126933
211003A005600 ,126595
211003DD04400 ,126796
221016C003600 ,142207
201012AA05500 ,115557
211003DD05500 ,126830
211015B002400 ,139051
211002B005600 ,126499
211015B000800 ,139044
211015B000700 ,139045
211015B011200 ,139127
211016A001700 ,139289
211016A010100 ,139367
221016B003700 ,142168
221016D002300 ,142246
211015C010800 ,139249
221004D000800 ,141605
181217CB01900 ,121081
181217AB03700 ,121186
2210360002512 ,142693
2015040001900 ,108550
2015040001800 ,108551
211016B003600 ,139439
211032D005300 ,140832
211015B010200 ,139117
221008D001400 ,141844
221008D001300 ,141845
221009C003300 ,142000
221009C003100 ,142001
221004A003001 ,163546
1611250000917 ,194004
211002B003900 ,126494
211002B003800 ,126495
211016D003900 ,139577
221017B001800 ,142342
211022C003900 ,139908
221008D000100 ,141833
211036AB00105 ,141094
211036AB00103 ,141096
211003A008700 ,126610
211002B002400 ,126469
2015090002900 ,108596
1915330000700 ,108527
221009C005000 ,142009
221009C004900 ,142010
181208DC05500 ,120127
211032A003400 ,140737
181215CD01401 ,185051
211033B001000 ,140862
211033B000900 ,140863
211033B000800 ,140864
211033B000500 ,140866
211036AC01800 ,141134
2015090002400 ,108601
211002B002500 ,126468
1916320002200 ,143182
2221000000301 ,143560
221014CC03464 ,251681
221014CC03465 ,251682
211003A009400 ,126623
211003A009300 ,126624
171209D000093 ,165804
211010A000600 ,126868
1914350000800 ,108468
201709C000101 ,143267
2017040000200 ,145179
211035C006100 ,141089
1916320000300 ,143160
1914250000906 ,264703
161231D008301 ,133585
2017040001700 ,143248
201709C000111 ,143277
2015090003300 ,108612
220931BC01000 ,144436
220931BC00800 ,144438
1914350000502 ,108452
221017B015000 ,142461
1914350001303 ,108475
221014CC03529 ,255027
151321B002601 ,205244
211002B005900 ,126496
211003DD01400 ,126713
211003DD01300 ,126714
211003D003900 ,126717
211015B008300 ,139115
211016A003700 ,139310
211016A012200 ,139387
221004C000110 ,141565
221016A024600 ,142122
221017B014400 ,142467
2210360000802 ,142664
220925C004300 ,144433
220925C004200 ,144434
1914350001603 ,108487
2015040002000 ,108549
2015040002500 ,108564
2015090006100 ,108636
2015090005600 ,108641
2017140002600 ,143303
1916160000800 ,151206
1916160000900 ,151207
2015090001301 ,154722
221016B000414 ,115298
211032D002600 ,140815
221004A005100 ,141487
211029D008400 ,140686
211032A007000 ,140764
211003DD02100 ,126794
211015A013000 ,139020
1914350000503 ,108451
1914350002103 ,108495
2015040000200 ,108547
211002B007300 ,126523
2221170001400 ,143583
211010A001200 ,126882
1914350001100 ,108464
151319AA03424 ,279365
221004C005500 ,114643
211002B000600 ,126447
211002B000500 ,126448
211002B000200 ,126451
211002B008500 ,126531
211002B008400 ,126532
211002B008300 ,126533
211002B008100 ,126535
211003DD00900 ,126698
211003DD01000 ,131987
211016A011600 ,139393
211016B002500 ,139430
221003C001700 ,141449
221003C001600 ,141450
221004B004000 ,141545
221004C000118 ,141580
221004C001900 ,141583
221009C006000 ,142021
221009C005900 ,142022
221016A021900 ,142109
221017A001300 ,142268
221017D000300 ,142487
221017D000200 ,142488
220925C001500 ,144398
220925C001300 ,144400
220925C001100 ,144401
220931BC01901 ,144464
1914250000900 ,108429
1914350001202 ,108461
2015040001500 ,108554
2015040003000 ,108559
2015090002100 ,108604
1915140000100 ,143126
1915140001600 ,143145
201709B000103 ,143243
201709B000109 ,143256
2018040008800 ,143409
2017040001500 ,145182
1916160002600 ,151196
1916160005000 ,151198
1916160000100 ,151199
1916160003200 ,151251
1916160003800 ,151261
1916160004900 ,151273
211029D003900 ,140654
221004A004300 ,141473
220935A001500 ,144498
211022D003600 ,140010
221004B006600 ,114596
181136CA01700 ,267057
220935A000800 ,144483
211032A006300 ,140770
2015090004400 ,108618
211029D007200 ,140679
221017B009000 ,142399
221017B008900 ,142400
211016C005000 ,144062
211016C004900 ,144063
221008D007800 ,141907
2015040001700 ,108552
211003D005300 ,126743
211016A010500 ,139383
221017D002100 ,142479
211015D000700 ,163655
211015D000800 ,163656
221016B005700 ,142173
211003C006201 ,206517
2018040001700 ,143366
211015A004600 ,138941
211032D005000 ,140833
2221170000400 ,143573
2015090003200 ,108613
211003C003100 ,126646
211016B003100 ,139444
221008D000400 ,141830
221016C001000 ,142183
221004C000109 ,141566
1914350002101 ,108497
2015090000900 ,108578
221016B000412 ,142131
221017B000100 ,142319
221017B000200 ,142338
221004C000121 ,141578
151316BC01200 ,123695
151316BD01300 ,123723
151319DD03101 ,202484
151319DC03301 ,203357
151319DC01401 ,258422
151320DD00603 ,264137
151308DB00188 ,279140
151319CA00603 ,278928
151319CA00605 ,278930
151319CA00606 ,278931
151319CA00608 ,278933
151319CA00609 ,278934
151319CA00610 ,278935
151319CA00612 ,278937
151319CA00613 ,278938
151319CA00614 ,278939
151319CA00615 ,278940
151319CA00616 ,278941
151319CA00617 ,278942
151319CA00618 ,278943
151319CA00619 ,278944
151319CA00620 ,278945
151319CA00621 ,278946
151319CA00622 ,278947
151319CA00623 ,278948
151319CA00624 ,278949
151319CA00625 ,278950
151319CA00626 ,278951
151319CA00627 ,278952
151319CA00628 ,278953
151319CA00629 ,278954
151319CA00630 ,278955
151330DD05608 ,279018
151330DD05609 ,279019
151330DD05611 ,279021
151330DD05625 ,279035
151330DD05626 ,279036
151330DD05627 ,279037
151330DD05628 ,279038
151330DD05630 ,279040
151330DD05631 ,279041
151319AA03403 ,279344
151319AA03404 ,279345
151319AA03405 ,279346
151319AA03407 ,279348
151319AA03408 ,279349
151319AA03409 ,279350
151319AA03410 ,279351
151319AA03411 ,279352
151319AA03412 ,279353
151319AA03413 ,279354
151319AA03414 ,279355
151319AA03415 ,279356
151319AA03418 ,279359
151319AA03419 ,279360
151319AA03421 ,279362
151319AA03422 ,279363
151319AA03423 ,279364
151319AA03425 ,279366
151319AA03428 ,279369
151319AA03429 ,279370
151319AA03431 ,279372
151319AA03432 ,279373
151308AC00313 ,279414
151316BD09900 ,123813
151316AA03701 ,166328
151315BA01100 ,122999
221002BA00300 ,114356
221002BA00400 ,117800
211002B003500 ,126478
211002B003400 ,126479
211003D007000 ,126747
211003D009300 ,126766
211003D008800 ,126770
211003DD05300 ,126808
211015B010900 ,139130
211016A011700 ,139392
211022B009500 ,139851
221004B000106 ,141529
221004B004200 ,141543
221009C007200 ,142032
221017B011900 ,142432
220931BC00500 ,144441
220931BC01800 ,144446
220935A000400 ,144486
220931BC02702 ,167276
141316CB01020 ,263810
141007C000500 ,149982
1914030001400 ,108406
1914350000500 ,108454
1914350002903 ,108506
2015090001600 ,108589
2015090002200 ,108603
2017140002500 ,143304
2018000001400 ,143320
201709C000108 ,145195
1916160002800 ,151244
1916160003300 ,151253
1916160004800 ,151272
140909C004200 ,145086
211029D009300 ,140697
211016C003000 ,144058
221004A011400 ,141616
221019D002100 ,142512
211036C000101 ,114235
211016A010700 ,139381
1916320001800 ,143185
1914350000100 ,108439
1914350001605 ,108485
2015000002200 ,143190
1915140000600 ,143135
211015B004400 ,139072
211015B009400 ,139123
211003C000300 ,126633
211036BA00100 ,141148
221005A004400 ,141665
181126CD00800 ,193916
1916320002400 ,143180
211016B007700 ,139479
1914350001400 ,108472
1914350001800 ,108481
1914350001305 ,112797
2017000003807 ,143236
221008A001600 ,141804
211016A009700 ,139371
220925C004800 ,144428
1914350000300 ,108456
211015A001600 ,138911
211015A011400 ,139015
1916320002300 ,143181
211003D009400 ,126905
1914350001604 ,108486
181206BA02100 ,106801
181206BA02000 ,106802
141316DC01700 ,134437
151316AA03702 ,166327
211002B005400 ,126501
211003DD01600 ,126711
211003DD02300 ,126776
211015B012700 ,139153
211016B012400 ,139532
211022B004400 ,139812
211024D000099 ,140020
221017D000100 ,142469
2210360001600 ,142675
2017160000400 ,143314
211029D003300 ,140640
211016B008700 ,139489
221004C000111 ,114612
221015AB00400 ,115103
221015AB00600 ,115118
221015AB00501 ,115120
171332B003601 ,109506
211015D002200 ,163531
2015090005900 ,108638
211032A004500 ,140746
211016A004800 ,139321
211036BA01100 ,141143
211029D009700 ,140694
211015A001900 ,138908
221015AC01202 ,115136
211022B002700 ,139806
211016B001100 ,139423
211015C003200 ,139194
211022B007500 ,139846
221014DB00706 ,269422
211003A004600 ,126585
211003D009500 ,126765
211003D006900 ,126748
211016B010800 ,139508
171232AA03401 ,193896
171232AA03501 ,193897
220931BC01600 ,144448
2015090001100 ,108594
1914250000802 ,181081
211015A011800 ,139012
211016A010400 ,139364
221005A002800 ,141655
211003A005400 ,126577
211003A004700 ,126584
221004A007700 ,141510
221003C003100 ,141457
2015090005500 ,108642
211003A009100 ,126606
221008D005300 ,141869
